Date,Adj Close
2021-10-29,35819.55859375
2021-11-01,35913.83984375
2021-11-02,36052.62890625
2021-11-03,36157.578125
2021-11-04,36124.23046875
2021-11-05,36327.94921875
2021-11-08,36432.21875
2021-11-09,36319.98046875
2021-11-10,36079.94140625
2021-11-11,35921.23046875
2021-11-12,36100.30859375
2021-11-15,36087.44921875
2021-11-16,36142.21875
2021-11-17,35931.05078125
2021-11-18,35870.94921875
2021-11-19,35601.98046875
2021-11-22,35619.25
2021-11-23,35813.80078125
2021-11-24,35804.37890625
2021-11-26,34899.33984375
2021-11-29,35135.94140625
2021-11-30,34483.71875
2021-12-01,34022.0390625
2021-12-02,34639.7890625
2021-12-03,34580.078125
2021-12-06,35227.03125
2021-12-07,35719.4296875
2021-12-08,35754.75
2021-12-09,35754.69140625
2021-12-10,35970.98828125
2021-12-13,35650.94921875
2021-12-14,35544.1796875
2021-12-15,35927.4296875
2021-12-16,35897.640625
2021-12-17,35365.44140625
2021-12-20,34932.16015625
2021-12-21,35492.69921875
2021-12-22,35753.890625
2021-12-23,35950.55859375
2021-12-27,36302.37890625
2021-12-28,36398.2109375
2021-12-29,36488.62890625
2021-12-30,36398.078125
2021-12-31,36338.30078125
2022-01-03,36585.05859375
2022-01-04,36799.6484375
2022-01-05,36407.109375
2022-01-06,36236.46875
2022-01-07,36231.66015625
2022-01-10,36068.87109375
2022-01-11,36252.01953125
2022-01-12,36290.3203125
2022-01-13,36113.62109375
2022-01-14,35911.80859375
2022-01-18,35368.46875
2022-01-19,35028.6484375
2022-01-20,34715.390625
2022-01-21,34265.37109375
2022-01-24,34364.5
2022-01-25,34297.73046875
