Date,Adj Close
2021-11-03,1.1579434871673584
2021-11-04,1.1615750789642334
2021-11-05,1.1555349826812744
2021-11-08,1.1568851470947266
2021-11-09,1.159151554107666
2021-11-10,1.1595547199249268
2021-11-11,1.148593544960022
2021-11-12,1.145081877708435
2021-11-15,1.144164800643921
2021-11-16,1.1366478204727173
2021-11-17,1.1321182250976562
2021-11-18,1.1321182250976562
2021-11-19,1.1368415355682373
2021-11-22,1.1275737285614014
2021-11-23,1.12421452999115
2021-11-24,1.124492645263672
2021-11-25,1.1202975511550903
2021-11-26,1.1209630966186523
2021-11-29,1.1293182373046875
2021-11-30,1.1293437480926514
2021-12-01,1.1330289840698242
2021-12-02,1.1319515705108645
2021-12-03,1.1306205987930298
2021-12-06,1.13047993183136
2021-12-07,1.128668189048767
2021-12-08,1.127650022506714
2021-12-09,1.1345586776733398
2021-12-10,1.1293309926986694
2021-12-13,1.131183385848999
2021-12-14,1.1285407543182373
2021-12-15,1.1261261701583862
2021-12-16,1.1290758848190308
2021-12-17,1.1334141492843628
2021-12-20,1.124353528022766
2021-12-21,1.127751708030701
2021-12-22,1.128757357597351
2021-12-23,1.1328877210617063
2021-12-24,1.132733702659607
2021-12-27,1.1324259042739868
2021-12-28,1.1330032348632812
2021-12-29,1.1314777135849
2021-12-30,1.1360150575637815
2021-12-31,1.132502794265747
2022-01-03,1.1373459100723269
2022-01-04,1.1302244663238523
2022-01-05,1.1283625364303589
2022-01-06,1.1313496828079224
2022-01-07,1.1296881437301636
2022-01-10,1.1353960037231443
2022-01-11,1.1330417394638062
2022-01-12,1.1366478204727173
2022-01-13,1.144164800643921
2022-01-14,1.1457115411758425
2022-01-17,1.1410704851150513
2022-01-18,1.1410574913024902
2022-01-19,1.1329647302627563
2022-01-20,1.1343399286270142
2022-01-21,1.1313753128051758
2022-01-24,1.1341469287872314
2022-01-25,1.132413029670715
