Date,Adj Close
2021-11-01,160.375
2021-11-02,160.78125
2021-11-03,160.46875
2021-11-04,161.15625
2021-11-05,162.875
2021-11-08,162.28125
2021-11-09,163.71875
2021-11-10,162.125
2021-11-11,161.78125
2021-11-12,161.375
2021-11-15,160.25
2021-11-16,160.0
2021-11-17,160.4375
2021-11-18,160.9375
2021-11-19,161.8125
2021-11-22,160.3125
2021-11-23,159.375
2021-11-24,160.0
2021-11-25,160.21875
2021-11-26,162.875
2021-11-29,162.0
2021-11-30,163.6875
2021-12-01,163.9375
2021-12-02,163.90625
2021-12-03,165.71875
2021-12-06,164.09375
2021-12-07,163.46875
2021-12-08,162.375
2021-12-09,162.84375
2021-12-10,162.875
2021-12-13,164.03125
2021-12-14,163.78125
2021-12-15,163.3125
2021-12-16,163.6875
2021-12-17,164.125
2021-12-20,163.53125
2021-12-21,161.9375
2021-12-22,161.375
2021-12-23,160.46875
2021-12-27,160.75
2021-12-28,160.65625
2021-12-29,159.375
2021-12-30,159.875
2021-12-31,160.4375
2022-01-03,157.90625
2022-01-04,156.8125
2022-01-05,156.375
2022-01-06,155.9375
2022-01-07,155.125
2022-01-10,155.34375
2022-01-11,155.9375
2022-01-12,156.03125
2022-01-13,156.53125
2022-01-14,155.34375
2022-01-18,153.6875
2022-01-19,154.5625
2022-01-20,154.46875
2022-01-21,155.9375
2022-01-24,155.90625
2022-01-25,155.25
