Date,Adj Close
2021-11-01,15894.25
2021-11-02,15961.25
2021-11-03,16129.75
2021-11-04,16330.75
2021-11-05,16351.75
2021-11-08,16327.75
2021-11-09,16212.75
2021-11-10,15980.5
2021-11-11,16022.75
2021-11-12,16192.75
2021-11-15,16187.75
2021-11-16,16300.75
2021-11-17,16311.5
2021-11-18,16481.25
2021-11-19,16575.0
2021-11-22,16382.0
2021-11-23,16312.0
2021-11-24,16366.0
2021-11-25,16404.5
2021-11-26,16051.0
2021-11-29,16390.75
2021-11-30,16150.5
2021-12-01,15869.75
2021-12-02,15988.5
2021-12-03,15717.75
2021-12-06,15842.75
2021-12-07,16318.0
2021-12-08,16392.25
2021-12-09,16148.75
2021-12-10,16329.75
2021-12-13,16082.0
2021-12-14,15924.75
2021-12-15,16288.0
2021-12-16,15870.5
2021-12-17,15717.3203125
2021-12-20,15621.25
2021-12-21,15980.0
2021-12-22,16169.75
2021-12-23,16299.0
2021-12-27,16560.0
2021-12-28,16488.0
2021-12-29,16490.5
2021-12-30,16430.25
2021-12-31,16320.75
2022-01-03,16485.5
2022-01-04,16275.75
2022-01-05,15766.5
2022-01-06,15759.0
2022-01-07,15581.0
2022-01-10,15608.0
2022-01-11,15831.0
2022-01-12,15887.25
2022-01-13,15490.25
2022-01-14,15595.75
2022-01-18,15206.0
2022-01-19,15033.5
2022-01-20,14841.0
2022-01-21,14426.5
2022-01-24,14501.0
2022-01-25,14140.75
