Date,Adj Close
2021-10-29,127.375
2021-11-01,128.85000610351562
2021-11-02,129.9499969482422
2021-11-03,131.64999389648438
2021-11-04,130.625
2021-11-05,131.8000030517578
2021-11-08,132.10000610351562
2021-11-09,132.1999969482422
2021-11-10,132.0
2021-11-11,131.875
2021-11-12,132.125
2021-11-15,131.77499389648438
2021-11-16,131.72500610351562
2021-11-17,132.22500610351562
2021-11-18,133.14999389648438
2021-11-19,133.52499389648438
2021-11-22,134.4250030517578
2021-11-23,135.39999389648438
2021-11-24,137.89999389648438
2021-11-26,138.10000610351562
2021-11-29,136.9250030517578
2021-11-30,135.875
2021-12-01,136.0
2021-12-02,137.64999389648438
2021-12-03,137.6750030517578
2021-12-06,138.1750030517578
2021-12-07,138.22500610351562
2021-12-08,137.5500030517578
2021-12-09,136.72500610351562
2021-12-10,136.85000610351562
2021-12-13,136.9499969482422
2021-12-14,136.77499389648438
2021-12-15,135.0
2021-12-16,135.27499389648438
2021-12-17,134.75
2021-12-20,134.47500610351562
2021-12-21,135.52499389648438
2021-12-22,135.75
2021-12-23,137.0500030517578
2021-12-27,137.3000030517578
2021-12-28,138.47500610351562
2021-12-29,139.39999389648438
2021-12-30,139.0500030517578
2021-12-31,138.89999389648438
2022-01-03,138.9250030517578
2022-01-04,137.8249969482422
2022-01-05,137.25
2022-01-06,137.35000610351562
2022-01-07,137.3249969482422
2022-01-10,136.25
2022-01-11,137.6750030517578
2022-01-12,136.5749969482422
2022-01-13,137.0
2022-01-14,137.97500610351562
2022-01-18,137.6750030517578
2022-01-19,138.5500030517578
2022-01-20,138.3249969482422
2022-01-21,137.9250030517578
2022-01-24,136.3249969482422
2022-01-25,137.10000610351562
