Date,Adj Close
2021-11-03,74.71199798583984
2021-11-04,74.43550109863281
2021-11-05,74.47810363769531
2021-11-08,74.19110107421875
2021-11-09,73.91850280761719
2021-11-10,74.17479705810547
2021-11-11,74.40489959716797
2021-11-12,74.32209777832031
2021-11-15,74.33999633789062
2021-11-16,74.43509674072266
2021-11-17,74.45860290527344
2021-11-18,74.25980377197266
2021-11-19,74.17440032958984
2021-11-22,74.30259704589844
2021-11-23,74.42980194091797
2021-11-24,74.4469985961914
2021-11-25,74.625
2021-11-26,74.50579833984375
2021-11-29,74.98159790039062
2021-11-30,75.05490112304688
2021-12-01,75.0509033203125
2021-12-02,75.01789855957031
2021-12-03,74.9834976196289
2021-12-06,75.23400115966797
2021-12-07,75.39129638671875
2021-12-08,75.40859985351562
2021-12-09,75.38330078125
2021-12-10,75.59919738769531
2021-12-13,75.70999908447266
2021-12-14,75.82689666748047
2021-12-15,76.04720306396484
2021-12-16,76.2114028930664
2021-12-17,76.1675033569336
2021-12-20,76.00599670410156
2021-12-21,75.75869750976562
2021-12-22,75.6864013671875
2021-12-23,75.45850372314453
2021-12-24,75.06739807128906
2021-12-27,75.31500244140625
2021-12-28,74.98030090332031
2021-12-29,74.74500274658203
2021-12-30,74.57029724121094
2021-12-31,74.43119812011719
2022-01-03,74.51380157470703
2022-01-04,74.4032974243164
2022-01-05,74.53489685058594
2022-01-06,74.43009948730469
2022-01-07,74.41929626464844
2022-01-10,74.2699966430664
2022-01-11,74.05699920654297
2022-01-12,73.81529998779297
2022-01-13,73.79910278320312
2022-01-14,73.97229766845703
2022-01-17,74.37899780273438
2022-01-18,74.25509643554688
2022-01-19,74.61969757080078
2022-01-20,74.44920349121094
2022-01-21,74.45220184326172
2022-01-24,74.41320037841797
2022-01-25,74.6447982788086
