Date,Adj Close
2021-11-01,19.3700008392334
2021-11-02,19.540000915527344
2021-11-03,19.3799991607666
2021-11-04,19.6299991607666
2021-11-05,19.940000534057617
2021-11-08,19.920000076293945
2021-11-09,19.89999961853028
2021-11-10,19.600000381469727
2021-11-11,20.1200008392334
2021-11-12,20.01000022888184
2021-11-15,19.739999771118164
2021-11-16,19.989999771118164
2021-11-17,20.420000076293945
2021-11-18,20.18000030517578
2021-11-19,19.989999771118164
2021-11-22,19.76000022888184
2021-11-23,20.11000061035156
2021-11-24,19.93000030517578
2021-11-25,19.93000030517578
2021-11-26,19.350000381469727
2021-11-29,19.190000534057617
2021-11-30,18.600000381469727
2021-12-01,18.600000381469727
2021-12-02,18.6200008392334
2021-12-03,18.75
2021-12-06,19.15999984741211
2021-12-07,19.479999542236328
2021-12-08,19.81999969482422
2021-12-09,19.690000534057617
2021-12-10,19.709999084472656
2021-12-13,19.63999938964844
2021-12-14,19.64999961853028
2021-12-15,19.290000915527344
2021-12-16,19.39999961853028
2021-12-17,19.11000061035156
2021-12-20,18.59000015258789
2021-12-21,18.739999771118164
2021-12-22,19.26000022888184
2021-12-23,19.239999771118164
2021-12-27,19.209999084472656
2021-12-28,18.959999084472656
2021-12-29,19.100000381469727
2021-12-30,18.780000686645508
2021-12-31,18.8799991607666
2022-01-03,18.739999771118164
2022-01-04,18.75
2022-01-05,18.34000015258789
2022-01-06,18.190000534057617
2022-01-07,18.049999237060547
2022-01-10,17.829999923706055
2022-01-11,18.11000061035156
2022-01-12,18.34000015258789
2022-01-13,18.09000015258789
2022-01-14,18.309999465942383
2022-01-18,18.65999984741211
2022-01-19,19.06999969482422
2022-01-20,18.93000030517578
2022-01-21,18.89999961853028
2022-01-24,18.809999465942383
2022-01-25,18.780000686645508
