Date,Adj Close
2021-10-29,23.94499969482422
2021-11-01,24.06399917602539
2021-11-02,23.5
2021-11-03,23.22599983215332
2021-11-04,23.9060001373291
2021-11-05,24.152000427246094
2021-11-08,24.53700065612793
2021-11-09,24.3129997253418
2021-11-10,24.76700019836425
2021-11-11,25.301000595092773
2021-11-12,25.3439998626709
2021-11-15,25.10700035095215
2021-11-16,24.944000244140625
2021-11-17,25.16699981689453
2021-11-18,24.900999069213867
2021-11-19,24.780000686645508
2021-11-22,24.29700088500977
2021-11-23,23.434999465942383
2021-11-24,23.496000289916992
2021-11-26,23.10700035095215
2021-11-29,22.79899978637696
2021-11-30,22.76499938964844
2021-12-01,22.29899978637696
2021-12-02,22.280000686645508
2021-12-03,22.44499969482422
2021-12-06,22.22800064086914
2021-12-07,22.48699951171875
2021-12-08,22.38999938964844
2021-12-09,21.974000930786133
2021-12-10,22.15999984741211
2021-12-13,22.290000915527344
2021-12-14,21.886999130249023
2021-12-15,21.507999420166016
2021-12-16,22.45499992370605
2021-12-17,22.506999969482425
2021-12-20,22.27499961853028
2021-12-21,22.50200080871582
2021-12-22,22.79199981689453
2021-12-23,22.93099975585937
2021-12-27,22.97900009155273
2021-12-28,23.11100006103516
2021-12-29,22.847999572753903
2021-12-30,23.027999877929688
2021-12-31,23.327999114990234
2022-01-03,22.790000915527344
2022-01-04,23.038000106811523
2022-01-05,23.14999961853028
2022-01-06,22.17399978637696
2022-01-07,22.393999099731445
2022-01-10,22.44599914550781
2022-01-11,22.80599975585937
2022-01-12,23.200000762939453
2022-01-13,23.155000686645508
2022-01-14,22.910999298095703
2022-01-18,23.48699951171875
2022-01-19,24.22599983215332
2022-01-20,24.711000442504883
2022-01-21,24.31399917602539
2022-01-24,23.795000076293945
2022-01-25,23.895999908447266
