Date,Adj Close
2021-10-29,1328.0
2021-11-01,1320.5
2021-11-02,1301.5
2021-11-03,1301.5
2021-11-04,1318.5
2021-11-05,1329.0
2021-11-08,1333.5
2021-11-09,1354.5
2021-11-10,1364.5
2021-11-11,1383.5
2021-11-12,1390.5
2021-11-15,1415.0
2021-11-16,1418.5
2021-11-17,1437.0
2021-11-18,1459.0
2021-11-19,1456.5
2021-11-22,1454.5
2021-11-23,1441.5
2021-11-24,1446.0
2021-11-26,1429.0
2021-11-29,1429.5
2021-11-30,1403.5
2021-12-01,1395.0
2021-12-02,1402.0
2021-12-03,1406.5
2021-12-06,1402.5
2021-12-07,1391.5
2021-12-08,1382.0
2021-12-09,1380.0
2021-12-10,1382.5
2021-12-13,1377.5
2021-12-14,1372.0
2021-12-15,1361.0
2021-12-16,1374.5
2021-12-17,1373.0
2021-12-20,1366.0
2021-12-21,1365.5
2021-12-22,1391.5
2021-12-23,1405.0
2021-12-27,1434.0
2021-12-28,1446.5
2021-12-29,1455.0
2021-12-30,1457.5
2021-12-31,1463.0
2022-01-03,1443.5
2022-01-04,1446.0
2022-01-05,1444.5
2022-01-06,1448.5
2022-01-07,1455.0
2022-01-10,1437.0
2022-01-11,1405.0
2022-01-12,1406.5
2022-01-13,1406.5
2022-01-14,1419.0
2022-01-18,1452.0
2022-01-19,1465.5
2022-01-20,1477.0
2022-01-21,1485.0
2022-01-24,1498.0
2022-01-25,1497.0
