Date,Adj Close
2021-11-03,9.925339698791504
2021-11-04,9.90511989593506
2021-11-05,9.91790008544922
2021-11-08,9.911499977111816
2021-11-09,9.93280029296875
2021-11-10,9.945599555969238
2021-11-11,9.991290092468262
2021-11-12,9.968899726867676
2021-11-15,10.02101993560791
2021-11-16,10.00605010986328
2021-11-17,10.069680213928224
2021-11-18,10.03125
2021-11-19,10.07865047454834
2021-11-22,10.09784984588623
2021-11-23,10.107839584350586
2021-11-24,10.149270057678224
2021-11-25,10.220540046691896
2021-11-26,10.211899757385254
2021-11-29,10.328319549560549
2021-11-30,10.23231029510498
2021-12-01,10.22620964050293
2021-12-02,10.281999588012695
2021-12-03,10.231340408325195
2021-12-06,10.339599609375
2021-12-07,10.257100105285645
2021-12-08,10.260199546813965
2021-12-09,10.248530387878418
2021-12-10,10.235830307006836
2021-12-13,10.243769645690918
2021-12-14,10.257519721984863
2021-12-15,10.284199714660645
2021-12-16,10.25220012664795
2021-12-17,10.234999656677246
2021-12-20,10.28693962097168
2021-12-21,10.31198024749756
2021-12-22,10.302729606628418
2021-12-23,10.284549713134766
2021-12-24,10.279390335083008
2021-12-27,10.317060470581056
2021-12-28,10.313830375671388
2021-12-29,10.234749794006348
2021-12-30,10.252479553222656
2021-12-31,10.242959976196287
2022-01-03,10.285940170288086
2022-01-04,10.291839599609377
2022-01-05,10.265999794006348
2022-01-06,10.306340217590332
2022-01-07,10.329339981079102
2022-01-10,10.280969619750977
2022-01-11,10.290730476379396
2022-01-12,10.269479751586914
2022-01-13,10.228699684143066
2022-01-14,10.231380462646484
2022-01-17,10.298359870910645
2022-01-18,10.288140296936035
2022-01-19,10.334320068359377
2022-01-20,10.336039543151855
2022-01-21,10.432600021362305
2022-01-24,10.42661952972412
2022-01-25,10.487669944763184
