Date,Adj Close
2021-10-29,785.75
2021-11-01,806.5
2021-11-02,798.25
2021-11-03,790.75
2021-11-04,786.0
2021-11-05,778.75
2021-11-08,780.75
2021-11-09,793.5
2021-11-10,817.5
2021-11-11,828.0
2021-11-12,833.0
2021-11-15,836.0
2021-11-16,820.75
2021-11-17,834.0
2021-11-18,827.25
2021-11-19,834.75
2021-11-22,861.75
2021-11-23,878.75
2021-11-24,873.25
2021-11-26,865.0
2021-11-29,854.0
2021-11-30,819.0
2021-12-01,814.25
2021-12-02,838.5
2021-12-03,822.0
2021-12-06,821.5
2021-12-07,827.25
2021-12-08,810.25
2021-12-09,794.5
2021-12-10,801.5
2021-12-13,808.5
2021-12-14,805.25
2021-12-15,785.5
2021-12-16,803.75
2021-12-17,810.0
2021-12-20,813.25
2021-12-21,841.5
2021-12-22,853.75
2021-12-23,861.5
2021-12-27,847.0
2021-12-28,821.75
2021-12-29,824.5
2021-12-30,812.75
2021-12-31,801.5
2022-01-03,791.5
2022-01-04,804.0
2022-01-05,787.0
2022-01-06,768.5
2022-01-07,775.0
2022-01-10,778.25
2022-01-11,791.75
2022-01-12,778.0
2022-01-13,759.75
2022-01-14,745.0
2022-01-18,772.75
2022-01-19,800.0
2022-01-20,796.5
2022-01-21,793.25
2022-01-24,818.0
2022-01-25,834.5
