Date,Adj Close
2021-11-03,6.398900032043457
2021-11-04,6.406199932098389
2021-11-05,6.396399974822998
2021-11-08,6.397900104522705
2021-11-09,6.391600131988525
2021-11-10,6.39169979095459
2021-11-11,6.3881001472473145
2021-11-12,6.389500141143799
2021-11-15,6.378600120544434
2021-11-16,6.3821001052856445
2021-11-17,6.39109992980957
2021-11-18,6.37690019607544
2021-11-19,6.385000228881836
2021-11-22,6.386199951171875
2021-11-23,6.384300231933594
2021-11-24,6.3907999992370605
2021-11-25,6.3917999267578125
2021-11-26,6.386000156402588
2021-11-29,6.392000198364258
2021-11-30,6.38700008392334
2021-12-01,6.3632001876831055
2021-12-02,6.367300033569336
2021-12-03,6.37559986114502
2021-12-06,6.37529993057251
2021-12-07,6.374800205230713
2021-12-08,6.366300106048584
2021-12-09,6.343699932098389
2021-12-10,6.376500129699707
2021-12-13,6.360000133514404
2021-12-14,6.365499973297119
2021-12-15,6.366499900817871
2021-12-16,6.366499900817871
2021-12-17,6.367199897766113
2021-12-20,6.374000072479248
2021-12-21,6.374599933624268
2021-12-22,6.37060022354126
2021-12-23,6.369100093841553
2021-12-24,6.368800163269043
2021-12-27,6.366600036621094
2021-12-28,6.369800090789795
2021-12-29,6.367199897766113
2021-12-30,6.367300033569336
2021-12-31,6.372099876403809
2022-01-03,6.354899883270264
2022-01-04,6.355100154876709
2022-01-05,6.354300022125244
2022-01-06,6.354000091552734
2022-01-07,6.381899833679199
2022-01-10,6.376200199127197
2022-01-11,6.373899936676025
2022-01-12,6.372900009155273
2022-01-13,6.357600212097168
2022-01-14,6.358099937438965
2022-01-17,6.351500034332275
2022-01-18,6.346700191497803
2022-01-19,6.352200031280518
2022-01-20,6.343500137329102
2022-01-21,6.339499950408936
2022-01-24,6.337699890136719
2022-01-25,6.329800128936768
