Date,Adj Close
2021-11-01,15806.2900390625
2021-11-02,15954.4501953125
2021-11-03,15959.98046875
2021-11-04,16029.650390625
2021-11-05,16054.3603515625
2021-11-08,16046.51953125
2021-11-09,16040.4697265625
2021-11-10,16067.830078125
2021-11-11,16083.1103515625
2021-11-12,16094.0703125
2021-11-15,16148.6396484375
2021-11-16,16247.8603515625
2021-11-17,16251.1298828125
2021-11-18,16221.73046875
2021-11-19,16159.9697265625
2021-11-22,16115.6904296875
2021-11-23,15937.0
2021-11-24,15878.3896484375
2021-11-25,15917.98046875
2021-11-26,15257.0400390625
2021-11-29,15280.8603515625
2021-11-30,15100.1298828125
2021-12-01,15472.669921875
2021-12-02,15263.1103515625
2021-12-03,15169.98046875
2021-12-06,15380.7900390625
2021-12-07,15813.9404296875
2021-12-08,15687.08984375
2021-12-09,15639.259765625
2021-12-10,15623.3095703125
2021-12-13,15621.7197265625
2021-12-14,15453.5595703125
2021-12-15,15476.349609375
2021-12-16,15636.400390625
2021-12-17,15531.6904296875
2021-12-20,15239.669921875
2021-12-21,15447.4404296875
2021-12-22,15593.4697265625
2021-12-23,15756.3095703125
2021-12-27,15835.25
2021-12-28,15963.7001953125
2021-12-29,15852.25
2021-12-30,15884.8603515625
2022-01-03,16020.73046875
2022-01-04,16152.6103515625
2022-01-05,16271.75
2022-01-06,16052.0302734375
2022-01-07,15947.740234375
2022-01-10,15768.26953125
2022-01-11,15941.8095703125
2022-01-12,16010.3203125
2022-01-13,16031.58984375
2022-01-14,15883.240234375
2022-01-17,15933.7197265625
2022-01-18,15772.5595703125
2022-01-19,15809.7197265625
2022-01-20,15912.330078125
2022-01-21,15603.8798828125
2022-01-24,15011.1298828125
2022-01-25,15123.8701171875
