Date,Adj Close
2021-11-01,2354.300048828125
2021-11-02,2359.39990234375
2021-11-03,2401.10009765625
2021-11-04,2400.800048828125
2021-11-05,2434.300048828125
2021-11-08,2441.800048828125
2021-11-09,2426.800048828125
2021-11-10,2389.300048828125
2021-11-11,2408.10009765625
2021-11-12,2410.300048828125
2021-11-15,2401.0
2021-11-16,2404.800048828125
2021-11-17,2374.199951171875
2021-11-18,2364.199951171875
2021-11-19,2342.699951171875
2021-11-22,2332.199951171875
2021-11-23,2329.300048828125
2021-11-24,2331.0
2021-11-25,2334.699951171875
2021-11-26,2243.300048828125
2021-11-29,2240.199951171875
2021-11-30,2197.300048828125
2021-12-01,2146.300048828125
2021-12-02,2205.199951171875
2021-12-03,2159.300048828125
2021-12-06,2203.60009765625
2021-12-07,2253.89990234375
2021-12-08,2269.800048828125
2021-12-09,2218.39990234375
2021-12-10,2212.39990234375
2021-12-13,2180.0
2021-12-14,2161.300048828125
2021-12-15,2198.10009765625
2021-12-16,2151.89990234375
2021-12-17,2142.429931640625
2021-12-20,2135.89990234375
2021-12-21,2199.699951171875
2021-12-22,2219.300048828125
2021-12-23,2236.89990234375
2021-12-27,2259.60009765625
2021-12-28,2243.800048828125
2021-12-29,2247.800048828125
2021-12-30,2246.89990234375
2021-12-31,2242.800048828125
2022-01-03,2269.39990234375
2022-01-04,2266.5
2022-01-05,2190.60009765625
2022-01-06,2202.699951171875
2022-01-07,2175.89990234375
2022-01-10,2168.0
2022-01-11,2190.39990234375
2022-01-12,2173.10009765625
2022-01-13,2155.5
2022-01-14,2157.699951171875
2022-01-18,2092.10009765625
2022-01-19,2059.199951171875
2022-01-20,2021.199951171875
2022-01-21,1985.4000244140625
2022-01-24,2031.699951171875
2022-01-25,2001.300048828125
