Date,Adj Close
2021-11-01,35800.0
2021-11-02,35938.0
2021-11-03,36035.0
2021-11-04,36009.0
2021-11-05,36215.0
2021-11-08,36312.0
2021-11-09,36209.0
2021-11-10,35992.0
2021-11-11,35829.0
2021-11-12,36013.0
2021-11-15,36009.0
2021-11-16,36061.0
2021-11-17,35867.0
2021-11-18,35811.0
2021-11-19,35549.0
2021-11-22,35571.0
2021-11-23,35766.0
2021-11-24,35749.0
2021-11-25,35781.0
2021-11-26,34858.0
2021-11-29,35077.0
2021-11-30,34457.0
2021-12-01,34002.0
2021-12-02,34622.0
2021-12-03,34566.0
2021-12-06,35212.0
2021-12-07,35713.0
2021-12-08,35746.0
2021-12-09,35753.0
2021-12-10,35967.0
2021-12-13,35645.0
2021-12-14,35552.0
2021-12-15,35926.0
2021-12-16,35902.0
2021-12-17,35675.7890625
2021-12-20,34813.0
2021-12-21,35381.0
2021-12-22,35632.0
2021-12-23,35832.0
2021-12-27,36178.0
2021-12-28,36282.0
2021-12-29,36381.0
2021-12-30,36291.0
2021-12-31,36226.0
2022-01-03,36455.0
2022-01-04,36675.0
2022-01-05,36291.0
2022-01-06,36123.0
2022-01-07,36107.0
2022-01-10,35952.0
2022-01-11,36128.0
2022-01-12,36160.0
2022-01-13,35989.0
2022-01-14,35796.0
2022-01-18,35259.0
2022-01-19,34910.0
2022-01-20,34616.0
2022-01-21,34157.0
2022-01-24,34253.0
2022-01-25,34185.0
